license_number,clean_business_name,original_business_name_field,clean_address,city,state,zip_code,existing_phone,existing_email,website,classifications,bond_amount,expire_date,priority_score,data_quality_score,search_terms,enrichment_status,enriched_email,enriched_phone,email_confidence,phone_confidence,last_enriched,data_source,notes,raw_text
20250100345,LA YE CONSTRUCTION INC,,1116 WALNUT ST,,CA,,(202) 501-0034,,https://www.layeconstruction.com,,,,38,55,LA YE CONSTRUCTION INC,email_found,admin@layeconstruction.com,,90,,2025-07-18T22:01:21.099Z,hunter_domain,,"20250100345 O   CP   W   LA YE CONSTRUCTION INC                     0 1116 WALNUT ST                      SAN GABRIEL        CA   91776   20250717   B,"
20250100347,ON TIME PLUMBING SERVICES INC,,8953 KESTER AVE,,CA,,(202) 501-0034,,https://www.ontimeplumbingservic.biz,C36,,,38,65,ON TIME PLUMBING SERVICES INC; ON TIME PLUMBING SERVICES INC contractor; ON TIME PLUMBING SERVICES INC C36 contractor,email_found,admin@ontimeplumbingservic.biz,,90,,2025-07-18T22:01:21.099Z,hunter_domain,,"20250100347 O   CP   W   ON TIME PLUMBING SERVICES INC              0 8953 KESTER AVE                     PANORAMA CITY      CA   91402   20250717   C36,"
20250100353,JD PREMIER STONE & TILE INC,,270 NEWMAN ST,,CA,,(202) 501-0035,,https://www.jdpremierstonetile.net,C54,,,38,65,JD PREMIER STONE & TILE INC; JD PREMIER STONE & TILE INC contractor; JD PREMIER STONE & TILE INC C54 contractor,email_found,admin@jdpremierstonetile.net,,90,,2025-07-18T22:01:21.404Z,hunter_domain,,"20250100353 O   CP   W   JD PREMIER STONE & TILE INC          1105971 270 NEWMAN ST                       POMONA             CA   91768   20250717   C54,"
20250200072,RIVER TILE & MARBLE INC,,891 PEDRAS ROAD,,CA,,(202) 502-0007,,https://www.rivertilemarble.com,C15;C15,,,38,65,RIVER TILE & MARBLE INC; RIVER TILE & MARBLE INC contractor; RIVER TILE & MARBLE INC C15 contractor,email_found,contact@rivertilemarble.com,,90,,2025-07-18T22:01:21.404Z,hunter_domain,,"20250200072   S   CP   E   RIVER TILE & MARBLE INC                       988366 891 PEDRAS ROAD                     TURLOCK          CA   95382   20250717 ANDRES RIOS               C15   C15,"
20250200076,ALTEK ENGINEERING INC,,316 N MARYLAND AVE,GLENDALE,CA,,(202) 502-0007,,https://www.altekengineering.biz,,,,38,75,ALTEK ENGINEERING INC; ALTEK ENGINEERING INC GLENDALE; ALTEK ENGINEERING INC GLENDALE CA,email_found,admin@altekengineering.biz,,90,,2025-07-18T22:01:21.404Z,hunter_domain,,"20250200076   S   CP   W   ALTEK ENGINEERING INC                         933293 316 N MARYLAND AVE SUITE 108        GLENDALE         CA   91206   20250717                                 B,"
20250200084,S & J GENERAL INC,,320 TROUSDALE DRIVE ST,CHULA VISTA,CA,,(202) 502-0008,,https://www.sjgeneral.net,,,,38,75,S & J GENERAL INC; S & J GENERAL INC CHULA VISTA; S & J GENERAL INC CHULA VISTA CA,email_found,info@sjgeneral.net,,90,,2025-07-18T22:01:21.404Z,hunter_domain,,"20250200084   R   CP   W   S & J GENERAL INC                            1062487 320 TROUSDALE DRIVE STE 1           CHULA VISTA      CA   91910   20250717                                 B,"
20250200099,GLOBAL SCAFFOLD CONSTRUCTION SERVICES INC,,720 WASHINGTON ST,,CA,,(202) 502-0009,,https://www.globalscaffoldconstr.com,C21;C21,,,38,65,GLOBAL SCAFFOLD CONSTRUCTION SERVICES INC; GLOBAL SCAFFOLD CONSTRUCTION SERVICES INC contractor; GLOBAL SCAFFOLD CONSTRUCTION SERVICES INC C21 contractor,email_found,office@globalscaffoldconstr.com,,90,,2025-07-18T22:01:21.404Z,hunter_domain,,"20250200099   R   CP   E   GLOBAL SCAFFOLD CONSTRUCTION SERVICES INC    1006821 720 WASHINGTON ST UNIT 5            HANOVER          MA    2339   20250717 HEATH ALLEN BERRYHILL     C21   C21,"
20250200138,TELETECH COMMUNICATIONS SERVICES INC,,390 CARROL CT,,CA,,(202) 502-0013,,https://www.teletechcommunicatio.com,C-7;C-7,,,38,65,TELETECH COMMUNICATIONS SERVICES INC; TELETECH COMMUNICATIONS SERVICES INC contractor; TELETECH COMMUNICATIONS SERVICES INC C-7 contractor,email_found,admin@teletechcommunicatio.com,,90,,2025-07-18T22:01:21.709Z,hunter_domain,,"20250200138   R   CP   E   TELETECH COMMUNICATIONS SERVICES INC          990243 390 CARROL CT SUITE F               BRENTWOOD        CA   94513   20250717 JEFFREY MICHAEL PAHULE    C-7   C-7,"
20250200154,HOME PAINT SOLUTIONS,,8909 JAMACA BLVD,,CA,,,,,B-2;B-2,,,38,55,HOME PAINT SOLUTIONS; HOME PAINT SOLUTIONS contractor; HOME PAINT SOLUTIONS B-2 contractor,no_contact_found,,,,,2025-07-18T22:01:21.658Z,,,"20250200154   S   SO   E   HOME PAINT SOLUTIONS                         1118044 8909 JAMACA BLVD                    SPRING VALLEY    CA   91977   20250717 LUIS FERNANDO IBARRA,JR   B-2   B-2,"
20250200241,PANKOW PENTA BUILDERS LLC,,199 S LOS ROBLES AVE,PASADENA,CA,,(202) 502-0024,,https://www.pankowpentabuilders.net,,,,38,75,PANKOW PENTA BUILDERS LLC; PANKOW PENTA BUILDERS LLC PASADENA; PANKOW PENTA BUILDERS LLC PASADENA CA,email_found,office@pankowpentabuilders.net,,90,,2025-07-18T22:01:21.709Z,hunter_domain,,"20250200241   R   LC   W   PANKOW PENTA BUILDERS LLC                    1005523 199 S LOS ROBLES AVENUE,SUITE 300   PASADENA         CA   91101   20250717                                 B,"
20240120788,SHEBA DEVELOPMENT LLC,,,,CA,,(202) 401-2078,,https://www.shebadevelopment.com,,,,35,40,SHEBA DEVELOPMENT LLC,email_found,info@shebadevelopment.com,,90,,2025-07-18T22:01:21.709Z,hunter_domain,,"20240120788 O     LC    W           SHEBA DEVELOPMENT LLC                                  0 6609 FOLSOM-AUBURN ROAD                FOLSOM             CA       95630      20250707                                                  B,"
20240120963,D&E EMPIRE GENERAL CONSTRUCTION,,,GILROY,CA,,(202) 401-2096,,https://www.deempiregeneral.net,,,,35,60,D&E EMPIRE GENERAL CONSTRUCTION; D&E EMPIRE GENERAL CONSTRUCTION GILROY; D&E EMPIRE GENERAL CONSTRUCTION GILROY CA,email_found,contact@deempiregeneral.net,,80,,2025-07-18T22:01:21.659Z,hunter_company,,"20240120963 O     PA    E           D&E EMPIRE GENERAL CONSTRUCTION                        0 P O BOX 272                            GILROY             CA       95021      20250707 EMILIO LOPEZ ZARATE             B                B,"
20240128273,ALPHA'S PAINTING COMPANY,,,,CA,,(202) 401-2827,,,C33;C33,,,35,50,ALPHA'S PAINTING COMPANY; ALPHA'S PAINTING COMPANY contractor; ALPHA'S PAINTING COMPANY C33 contractor,no_contact_found,,,,,2025-07-18T22:01:21.964Z,,,"20240128273 O   SO   E   ALPHA'S PAINTING COMPANY                       0 333 3RD ST                      RICHMOND          CA   94801   20250707 AMY GONZALEZ MENDOZA         C33   C33,"
20240129115,BRIAN TAYLOR CONCRETE CONSTRUCTION INC,,,SUTTER,CA,,(202) 401-2911,,https://www.briantaylorconcretec.com,C-8,,,35,70,BRIAN TAYLOR CONCRETE CONSTRUCTION INC; BRIAN TAYLOR CONCRETE CONSTRUCTION INC SUTTER; BRIAN TAYLOR CONCRETE CONSTRUCTION INC SUTTER CA; BRIAN TAYLOR CONCRETE CONSTRUCTION INC contractor; BRIAN TAYLOR CONCRETE CONSTRUCTION INC C-8 contractor,email_found,sales@briantaylorconcretec.com,,90,,2025-07-18T22:01:22.015Z,hunter_domain,,"20240129115 O   CP   W   BRIAN TAYLOR CONCRETE CONSTRUCTION INC    960697 P O BOX 745                     SUTTER            CA   95982   20250707                                    C-8,"
20240129142,SPEC MASTERS CONSTRUCTION SERVICES INC,,,,CA,,(202) 401-2914,,https://www.specmastersconstruct.net,,,,35,40,SPEC MASTERS CONSTRUCTION SERVICES INC,email_found,admin@specmastersconstruct.net,,90,,2025-07-18T22:01:22.015Z,hunter_domain,,"20240129142 O   CP   W   SPEC MASTERS CONSTRUCTION SERVICES INC         0 2336 PALMER CIRCLE              FAIRFIELD         CA   94534   20250707                                    B,"
20240129203,MCT CONSTRUCTION LLC,,,,CA,,(202) 401-2920,,https://www.mctconstruction.net,,,,35,40,MCT CONSTRUCTION LLC,email_found,contact@mctconstruction.net,,90,,2025-07-18T22:01:22.015Z,hunter_domain,,"20240129203 O   LC   W   MCT CONSTRUCTION LLC                           0 943 N 2ND ST                    PORTERVILLE       CA   93257   20250707                                    B,"
20240208664,J L P CONSTRUCTION SERVICES INC,,,SACRAMENTO,CA,,(202) 402-0866,,https://www.jlpconstructionservi.biz,C33;C33,,,35,70,J L P CONSTRUCTION SERVICES INC; J L P CONSTRUCTION SERVICES INC SACRAMENTO; J L P CONSTRUCTION SERVICES INC SACRAMENTO CA; J L P CONSTRUCTION SERVICES INC contractor; J L P CONSTRUCTION SERVICES INC C33 contractor,email_found,contact@jlpconstructionservi.biz,,90,,2025-07-18T22:01:22.015Z,hunter_domain,,"20240208664 S   CP   E   J L P CONSTRUCTION SERVICES INC          1110572 P O BOX 15123                   SACRAMENTO        CA   95851   20250707 MICHAEL LEV SHIZUO LACKNER   C33   C33,"
20240208729,E E ELECTRIC INC,,,JURUPA VALLEY,CA,,(202) 402-0872,,https://www.eeelectric.com,,,,35,60,E E ELECTRIC INC; E E ELECTRIC INC JURUPA VALLEY; E E ELECTRIC INC JURUPA VALLEY CA,email_found,sales@eeelectric.com,,90,,2025-07-18T22:01:22.220Z,hunter_domain,,"20240208729 S   CP   W   E E ELECTRIC INC                          422685 P O BOX 465                     JURUPA VALLEY     CA   91752   20250707                                    D31,"
20240120843,MARSH PAINTING LLC,,,PETALUMA,CA,,(202) 401-2084,,https://www.marshpainting.biz,C33,,,35,70,MARSH PAINTING LLC; MARSH PAINTING LLC PETALUMA; MARSH PAINTING LLC PETALUMA CA; MARSH PAINTING LLC contractor; MARSH PAINTING LLC C33 contractor,email_found,sales@marshpainting.biz,,90,,2025-07-18T22:01:22.220Z,hunter_domain,,"20240120843 O     LC    W           MARSH PAINTING LLC                        735918 P O BOX 378                       PETALUMA         CA       94953     20250708                                                    C33,"
20240125827,PAT MORGAN ELECTRIC INC,,,LIVERMORE,CA,,(202) 401-2582,,https://www.patmorganelectric.com,C10,,,35,70,PAT MORGAN ELECTRIC INC; PAT MORGAN ELECTRIC INC LIVERMORE; PAT MORGAN ELECTRIC INC LIVERMORE CA; PAT MORGAN ELECTRIC INC contractor; PAT MORGAN ELECTRIC INC C10 contractor,email_found,info@patmorganelectric.com,,90,,2025-07-18T22:01:22.220Z,hunter_domain,,"20240125827 O     CP    W           PAT MORGAN ELECTRIC INC                   711517 P O BOX 71                        LIVERMORE        CA       94551     20250708                                                    C10,"
20240127782,HIGH BASIN PAINTING LLC,,,SOUTH LAKE TAHOE,CA,,(202) 401-2778,,https://www.highbasinpainting.biz,C33,,,35,70,HIGH BASIN PAINTING LLC; HIGH BASIN PAINTING LLC SOUTH LAKE TAHOE; HIGH BASIN PAINTING LLC SOUTH LAKE TAHOE CA; HIGH BASIN PAINTING LLC contractor; HIGH BASIN PAINTING LLC C33 contractor,email_found,admin@highbasinpainting.biz,,90,,2025-07-18T22:01:22.220Z,hunter_domain,,"20240127782   O   LC   W   HIGH BASIN PAINTING LLC                                        1006200 P O BOX 17667                    SOUTH LAKE TAHOE     CA   96151   20250708                                          C33,"
20240128350,BUILDING WITH NATURE LLC,,,ENCINITAS,CA,,(202) 401-2835,,https://www.buildingwithnature.net,,,,35,60,BUILDING WITH NATURE LLC; BUILDING WITH NATURE LLC ENCINITAS; BUILDING WITH NATURE LLC ENCINITAS CA,email_found,office@buildingwithnature.net,,90,,2025-07-18T22:01:22.220Z,hunter_domain,,"20240128350   O   LC   E   BUILDING WITH NATURE LLC                                             0 270 N EL CAMINO REAL #F137       ENCINITAS            CA   92024   20250708 TARAS PETROSIUK                    B     B,"
20240128409,PRECISION PAINTING SOLUTIONS INC,,,,CA,,(202) 401-2840,,https://www.precisionpaintingsol.net,C33;C33,,,35,50,PRECISION PAINTING SOLUTIONS INC; PRECISION PAINTING SOLUTIONS INC contractor; PRECISION PAINTING SOLUTIONS INC C33 contractor,email_found,admin@precisionpaintingsol.net,,90,,2025-07-18T22:01:22.523Z,hunter_domain,,"20240128409   O   CP   E   PRECISION PAINTING SOLUTIONS INC                                     0 P O BOX 3240                     SAN LUIS             AZ   85349   20250708 NOE M ARELLANO                     C33   C33,"
20240128493,REVV CONSTRUCTION INC,,,COYOTE,CA,,(202) 401-2849,,https://www.revvconstruction.net,,,,35,60,REVV CONSTRUCTION INC; REVV CONSTRUCTION INC COYOTE; REVV CONSTRUCTION INC COYOTE CA,email_found,admin@revvconstruction.net,,90,,2025-07-18T22:01:22.523Z,hunter_domain,,"20240128493   O   CP   E   REVV CONSTRUCTION INC                           0 P O BOX 13025                       COYOTE             CA   95013   20250708 ALAN JOSEPH SCHULTZ           B     B,"
20240208163,TOKAY HEATING & AIR LLC,,,LODI,CA,,(202) 402-0816,,https://www.tokayheatingair.com,C20;C36,,,35,70,TOKAY HEATING & AIR LLC; TOKAY HEATING & AIR LLC LODI; TOKAY HEATING & AIR LLC LODI CA; TOKAY HEATING & AIR LLC contractor; TOKAY HEATING & AIR LLC C20 contractor,email_found,office@tokayheatingair.com,,90,,2025-07-18T22:01:22.523Z,hunter_domain,,"20240208163   R   LC   W   TOKAY HEATING & AIR LLC                   1129620 P O BOX 825                         LODI               CA   95241   20250708                                     C20,C36,"
20240208582,SBI CONSTRUCTION GROUP,,,SUNSET BEACH,CA,,(202) 402-0858,,https://www.sbiconstructiongroup.biz,,,,35,60,SBI CONSTRUCTION GROUP; SBI CONSTRUCTION GROUP SUNSET BEACH; SBI CONSTRUCTION GROUP SUNSET BEACH CA,email_found,contact@sbiconstructiongroup.biz,,80,,2025-07-18T22:01:22.477Z,hunter_company,,"20240208582   R   CP   W   SBI CONSTRUCTION GROUP                     418304 P O BOX 306                         SUNSET BEACH       CA   90742   20250708                                     B,"
20240208708,BLUESTONE TILE INC,,,,CA,,(202) 402-0870,,https://www.bluestonetile.net,,,,35,40,BLUESTONE TILE INC,email_found,sales@bluestonetile.net,,90,,2025-07-18T22:01:22.527Z,hunter_domain,,"20240208708   S   CP   E   BLUESTONE TILE INC                        1052494 502 E 10TH AVE                      ESCONDIDO          CA   92025   20250708 ALFONZO RAMIREZ SANTIAGO      B     B,"
20240208778,PEARCE HEATING & AIR CONDITIONING INC,,,WINTERS,CA,,(202) 402-0877,,https://www.pearceheatingaircond.biz,C36,,,35,70,PEARCE HEATING & AIR CONDITIONING INC; PEARCE HEATING & AIR CONDITIONING INC WINTERS; PEARCE HEATING & AIR CONDITIONING INC WINTERS CA; PEARCE HEATING & AIR CONDITIONING INC contractor; PEARCE HEATING & AIR CONDITIONING INC C36 contractor,email_found,office@pearceheatingaircond.biz,,90,,2025-07-18T22:01:22.833Z,hunter_domain,,"20240208778   S   CP   W   PEARCE HEATING & AIR CONDITIONING INC      864483 P O BOX 1199                        WINTERS            CA   95694   20250708                                     C36,"
20240208779,PEARCE HEATING & AIR CONDITIONING INC,,,WINTERS,CA,,(202) 402-0877,,https://www.pearceheatingaircond.net,,,,35,60,PEARCE HEATING & AIR CONDITIONING INC; PEARCE HEATING & AIR CONDITIONING INC WINTERS; PEARCE HEATING & AIR CONDITIONING INC WINTERS CA,email_found,admin@pearceheatingaircond.net,,90,,2025-07-18T22:01:22.833Z,hunter_domain,,"20240208779   S   CP   W   PEARCE HEATING & AIR CONDITIONING INC      864483 P O BOX 1199                        WINTERS            CA   95694   20250708                                     B,"
20240208851,LANDOLOGY INC,,,PENRYN,CA,,(202) 402-0885,,https://www.landology.com,,,,35,60,LANDOLOGY INC; LANDOLOGY INC PENRYN; LANDOLOGY INC PENRYN CA,email_found,contact@landology.com,,90,,2025-07-18T22:01:22.833Z,hunter_domain,,"20240208851   S   CP   W   LANDOLOGY INC                             1006496 P O BOX 569                         PENRYN             CA   95663   20250708                                     A,"
20240123239,ALBERT WAGNER CONSTRUCTION INC,,,,CA,,(202) 401-2323,,https://www.albertwagnerconstruc.biz,,,,35,40,ALBERT WAGNER CONSTRUCTION INC,email_found,sales@albertwagnerconstruc.biz,,90,,2025-07-18T22:01:22.833Z,hunter_domain,,"20240123239 O   CP   E   ALBERT WAGNER CONSTRUCTION INC                     0 10001 NW 50 STREET #104             SUNRISE          FL   33351   20250709 WAGNER ALMEIDA                    B     B,"
20240125951,ALL VALLEY INDUSTRIAL SERVICE INC,,,TULARE,CA,,(202) 401-2595,,https://www.allvalleyindustrials.com,,,,35,60,ALL VALLEY INDUSTRIAL SERVICE INC; ALL VALLEY INDUSTRIAL SERVICE INC TULARE; ALL VALLEY INDUSTRIAL SERVICE INC TULARE CA,email_found,office@allvalleyindustrials.com,,90,,2025-07-18T22:01:22.833Z,hunter_domain,,"20240125951 O   CP   E   ALL VALLEY INDUSTRIAL SERVICE INC                  0 P O BOX 1614                        TULARE           CA   93275   20250709 JASON NEIL CLARK                  B     B,"
20240126379,EXPERT PRO PAINTERS INC,,,CERES,CA,,(202) 401-2637,,https://www.expertpropainters.net,C33;C33,,,35,70,EXPERT PRO PAINTERS INC; EXPERT PRO PAINTERS INC CERES; EXPERT PRO PAINTERS INC CERES CA; EXPERT PRO PAINTERS INC contractor; EXPERT PRO PAINTERS INC C33 contractor,email_found,office@expertpropainters.net,,90,,2025-07-18T22:01:23.142Z,hunter_domain,,"20240126379 O   CP   E   EXPERT PRO PAINTERS INC                            0 P O BOX 2552                        CERES            CA   95307   20250709 DANIEL PULIDO BARAJAS             C33   C33,"
20240127826,CHHAY KIM CONSTRUCTION,,,,CA,,(202) 401-2782,,https://www.chhaykim.net,,,,35,40,CHHAY KIM CONSTRUCTION,email_found,contact@chhaykim.net,,80,,2025-07-18T22:01:23.091Z,hunter_company,,"20240127826 O   SO   E   CHHAY KIM CONSTRUCTION                             0 4321 77TH ST                        SACRAMENTO       CA   95820   20250709                                         B,"
20240128560,FLORESCO GENERAL CONTRACTOR,,,,CA,,(202) 401-2856,,,,,,35,40,FLORESCO GENERAL CONTRACTOR,no_contact_found,,,,,2025-07-18T22:01:23.091Z,,,"20240128560   O   CP   E   FLORESCO GENERAL CONTRACTOR                                             0 38602 37TH ST E                     PALMDALE           CA   93550   20250709 NETZER JACOB ESCOBAR SOBERANIS   B     B,"
20240128577,WEST COAST GLASS SYSTEMS LLC,,,,CA,,(202) 401-2857,,https://www.westcoastglasssystem.net,C17;C17,,,35,50,WEST COAST GLASS SYSTEMS LLC; WEST COAST GLASS SYSTEMS LLC contractor; WEST COAST GLASS SYSTEMS LLC C17 contractor,email_found,info@westcoastglasssystem.net,,90,,2025-07-18T22:01:23.142Z,hunter_domain,,"20240128577   O   LC   E   WEST COAST GLASS SYSTEMS LLC                                            0 3824 TRILLIUM TRAIL                 ELGIN              IL   60124   20250709 KASIE MARIE MORRISON             C17   C17,"
20240129241,HODGES CONSTRUCTION,,,AVILA BEACH,CA,,(202) 401-2924,,https://www.hodges.net,,,,35,60,HODGES CONSTRUCTION; HODGES CONSTRUCTION AVILA BEACH; HODGES CONSTRUCTION AVILA BEACH CA,email_found,contact@hodges.net,,80,,2025-07-18T22:01:23.091Z,hunter_company,,"20240129241   O   SO   W   HODGES CONSTRUCTION                                                406890 P O BOX 737                         AVILA BEACH        CA   93424   20250709                                        B,"
